system:index,NO2_mean,fecha,.geo
20220304T200624_20220306T121013,-9999,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304T214754_20220306T133117,-9999,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220304T232925_20220306T150758,-9999,2022-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T011055_20220306T165821,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T025225_20220306T182805,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T043356_20220306T204507,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T061526_20220306T221907,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T075656_20220306T235639,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T093827_20220307T014313,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T111957_20220307T033306,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T130128_20220307T045803,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T144258_20220307T064656,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T162428_20220307T082837,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T180559_20220307T101648,7.360497310960234E-6,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T194729_20220307T120018,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T212859_20220307T131558,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220305T231030_20220307T145227,-9999,2022-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T005200_20220307T164229,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T023330_20220307T181515,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T041501_20220309T125255,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T055631_20220309T125330,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T073801_20220309T125724,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T091932_20220309T125953,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T110102_20220309T130826,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T124233_20220309T130409,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T142403_20220309T132014,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T160533_20220309T132053,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T174704_20220309T141905,1.0241278557108587E-5,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T192834_20220309T145958,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T211004_20220309T150706,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220306T225135_20220309T150848,-9999,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T003305_20220309T190141,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T021435_20220309T190841,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T035606_20220309T191442,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T053736_20220309T191756,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T071907_20220309T221407,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T090037_20220309T222450,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T104207_20220309T222728,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T122338_20220310T011744,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T140508_20220310T031204,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T154638_20220310T032109,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T172809_20220310T044136,9.53545348455871E-6,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T190939_20220310T044537,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T205109_20220310T044659,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220307T223240_20220310T044056,-9999,2022-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T001410_20220310T045123,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T015541_20220310T081030,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T033711_20220310T093622,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T051841_20220310T103208,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T070012_20220310T122846,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T084142_20220310T123710,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T102312_20220310T132513,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T120443_20220310T142420,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T134613_20220310T151542,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T152743_20220310T152158,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T170914_20220310T152520,8.199807727766281E-6,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T185044_20220310T173145,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T203214_20220310T173449,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T221345_20220310T174743,-9999,2022-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220308T235515_20220310T203810,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T013646_20220310T220842,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T031816_20220310T224127,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T045946_20220310T234810,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T064117_20220310T235824,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T082247_20220311T003514,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T100417_20220311T021827,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T114548_20220311T035514,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T132718_20220311T052222,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T150848_20220311T071227,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T165019_20220311T085200,9.12242923501503E-6,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T183149_20220311T103626,9.100186609905518E-6,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T201320_20220311T121511,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T215450_20220311T133408,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220309T233620_20220311T152610,-9999,2022-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T011751_20220311T171009,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T025921_20220311T185222,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T044051_20220311T204621,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T062222_20220311T221459,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T080352_20220312T000619,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T094523_20220312T015346,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T112653_20220312T033012,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T130823_20220312T050058,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T144954_20220312T065359,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T163124_20220312T082214,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T181254_20220312T102041,1.2789291329080938E-5,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T195425_20220312T115413,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T213555_20220312T131742,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220310T231725_20220312T150407,-9999,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T005856_20220312T165029,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T024026_20220312T183644,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T042156_20220312T202306,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T060327_20220312T220632,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T074457_20220312T235124,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T092628_20220313T012913,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T110758_20220313T030755,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T124928_20220313T044252,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T143059_20220313T063009,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T161229_20220313T080456,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T175359_20220313T095954,1.2131262265146425E-5,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T193530_20220313T114530,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T211700_20220313T125742,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220311T225831_20220313T144709,-9999,2022-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T004001_20220313T163400,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T022131_20220313T180452,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T040301_20220313T195412,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T054432_20220313T214845,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T072602_20220313T233417,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T090733_20220314T010914,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T104903_20220314T025328,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T123033_20220314T042223,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T141204_20220314T060801,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T155334_20220314T073927,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T173504_20220314T093944,7.611446572081488E-6,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T191635_20220314T113350,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T205805_20220314T124444,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220312T223936_20220314T143926,-9999,2022-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T002106_20220314T161947,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T020236_20220314T174140,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T034407_20220314T194009,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T052537_20220314T213232,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T070707_20220314T231117,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T084838_20220315T005118,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T103008_20220315T023542,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T121139_20220315T042211,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T135309_20220315T053340,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T153439_20220315T073139,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T171609_20220315T092212,6.820672112028791E-6,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T185740_20220315T111430,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T203910_20220315T122502,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220313T222041_20220315T142009,-9999,2022-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T000211_20220315T155231,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T014341_20220315T173546,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T032512_20220315T192131,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T050642_20220315T211025,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T064812_20220315T224914,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T082943_20220316T003043,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T101113_20220316T021137,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T115244_20220316T040028,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T133414_20220316T053153,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T151544_20220316T070701,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T165715_20220316T084952,8.016447046557536E-6,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T183845_20220316T105315,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T202015_20220316T121608,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T220146_20220316T135543,-9999,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220314T234316_20220316T153534,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T012446_20220316T171134,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T030617_20220316T190248,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T044747_20220316T205856,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T062917_20220316T222447,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T081048_20220317T001025,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T095218_20220317T015350,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T113349_20220317T033845,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T131519_20220317T051757,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T145649_20220317T064734,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T163820_20220317T083711,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T181950_20220317T103138,1.1431723675247605E-5,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T200120_20220317T120038,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T214251_20220317T133756,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220315T232421_20220317T152204,-9999,2022-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T010552_20220317T165445,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T024722_20220317T184010,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T042852_20220317T202604,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T061023_20220317T220805,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T075153_20220317T234537,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T093323_20220318T013420,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T111454_20220318T032212,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T125624_20220318T045131,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T143754_20220318T063255,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T161925_20220318T081630,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T180055_20220318T100949,1.0537429018080699E-5,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T194225_20220318T115234,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T212356_20220318T131629,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220316T230526_20220318T150120,-9999,2022-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T004657_20220318T163442,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T022827_20220318T181436,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T040957_20220318T200309,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T055128_20220318T214513,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T073258_20220318T233045,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T091429_20220319T010905,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T105559_20220319T025219,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T123729_20220319T043427,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T141900_20220319T060113,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T160030_20220319T080059,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T174200_20220319T095734,9.454949838130366E-6,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T192331_20220319T112848,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T210501_20220319T130309,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220317T224631_20220319T144154,-9999,2022-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T002802_20220319T161022,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T020932_20220319T175957,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T035102_20220319T195254,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T053233_20220319T211905,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T071403_20220319T231701,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T085534_20220320T004811,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T103704_20220320T023908,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T121834_20220320T041948,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T140005_20220320T055320,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T154135_20220320T074746,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T172305_20220320T092612,9.720326810762597E-6,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T190436_20220320T110632,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T204606_20220320T124018,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220318T222737_20220320T141620,-9999,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T000907_20220320T155352,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T015037_20220320T173318,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T033208_20220320T193509,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T051338_20220320T211106,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T065508_20220320T225721,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T083639_20220321T003257,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T101809_20220321T022644,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T115939_20220321T040815,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T134110_20220321T053556,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T152240_20220321T072045,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T170410_20220321T091002,5.543822072756632E-6,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T184541_20220321T104608,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T202711_20220321T122418,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T220842_20220321T135147,-9999,2022-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220319T235012_20220321T154527,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T013142_20220321T171558,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T031313_20220321T191552,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T045443_20220321T205151,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T063613_20220321T224525,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T081744_20220322T001424,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T095914_20220322T015907,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T114045_20220322T035252,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T132215_20220322T051723,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T150345_20220322T065945,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T164515_20220322T084953,1.3864889361842137E-6,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T182646_20220322T103054,6.313211760347984E-6,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T200816_20220322T121001,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T214947_20220322T133808,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220320T233117_20220322T151917,-9999,2022-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T011247_20220322T165121,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T025418_20220322T185301,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T043548_20220322T203209,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T061718_20220322T222840,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T075849_20220322T234822,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T094019_20220323T013832,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T112150_20220323T033056,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T130320_20220323T052345,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T144450_20220323T064329,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T162621_20220323T083441,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T180751_20220323T100954,8.571955112023045E-6,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T194921_20220323T115337,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T213052_20220323T131437,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220321T231222_20220323T145819,-9999,2022-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T005352_20220323T163904,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T023523_20220323T181918,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T041653_20220323T201342,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T055823_20220323T220226,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T073954_20220323T233625,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T092124_20220324T011340,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T110255_20220324T030514,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T124425_20220324T050017,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T142555_20220324T062135,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T160726_20220324T081053,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T174856_20220324T094909,1.0947532661651032E-5,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T193026_20220324T113138,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T211157_20220324T125450,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220322T225327_20220324T143801,-9999,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T003458_20220324T162816,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T021628_20220324T175357,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T035758_20220324T195933,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T053928_20220324T214028,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T072059_20220324T232740,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T090229_20220325T005542,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T104400_20220325T025057,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220323T122530_20220325T045138,-9999,2022-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
